osmid;x;y;highway
56386402;-86.689534;33.590195;
56386504;-86.747846;33.594375;
56386571;-86.681227;33.603949;
56386583;-86.679727;33.603063;
56386692;-86.781042;33.515576;
56386693;-86.780649;33.514988;
56386701;-86.780264;33.514451;
56386713;-86.779892;33.5138669;
56386734;-86.7847476;33.5210258;
56386747;-86.783461;33.519119;
56386754;-86.782838;33.518209;
56386756;-86.782222;33.517315;
56386764;-86.781696;33.51643;
56386767;-86.78132;33.516146;
56386795;-86.77556;33.506493;
56386926;-86.844967;33.549363;
56387058;-86.9178199;33.49935;
56387061;-86.9189698;33.4993631;
56387066;-86.920156;33.4993767;
56387069;-86.9208518;33.4993847;
56387072;-86.922258;33.499222;
56387074;-86.925155;33.49924;
56387076;-86.92591;33.499238;
56387185;-86.9337539;33.4992885;
56387220;-86.724875;33.540687;
56387225;-87.110186;33.586988;
56387264;-87.113803;33.580324;
56387272;-86.642911;33.587051;
56387283;-86.642115;33.585825;
56387291;-86.639712;33.585792;
56387293;-86.639137;33.585793;
56387302;-86.637626;33.587202;
56387319;-86.639669;33.583462;
56387327;-86.687653;33.5954;
56387351;-86.684854;33.59455;
56387401;-86.848378;33.500678;
56387402;-86.851152;33.50076;
56387406;-86.855;33.50085;
56387412;-86.846695;33.501218;
56387421;-86.84838;33.50083;
56387478;-86.910936;33.444;
56387482;-86.90949;33.442964;
56387484;-86.908497;33.442293;
56388025;-86.765798;33.539868;
56388027;-86.76523;33.539831;
56388191;-86.84714;33.470152;
56388192;-86.847124;33.468919;
56388195;-86.847112;33.46794;
56388203;-86.847103;33.466884;
56388206;-86.847101;33.466783;
56388746;-86.900143;33.514923;
56388750;-86.900654;33.514198;
56389124;-86.882475;33.408189;
56389511;-86.888036;33.459117;
56389514;-86.888946;33.458145;
56389517;-86.889865;33.457172;
56389522;-86.895291;33.452007;
56389525;-86.895528;33.451825;
56389527;-86.8965683;33.4509445;
56389530;-86.89761;33.450049;
56389548;-86.890151;33.45684;
56389875;-86.821848;33.517971;
56390363;-86.774651;33.531809;
56390364;-86.774223;33.531807;
56391162;-86.812937;33.574265;
56391166;-86.812454;33.574822;
56391183;-86.935216;33.500258;
56391185;-86.935201;33.500884;
56391190;-86.935176;33.501685;
56391398;-86.7129;33.562278;
56391633;-86.880184;33.530113;
56391635;-86.8796025;33.5300907;
56391637;-86.8789966;33.5300679;
56391646;-86.882083;33.53087;
56392331;-86.876969;33.492421;
56392565;-87.110284;33.590277;
56392572;-87.111998;33.589678;
56392580;-87.11304;33.589319;
56392683;-86.7439124;33.5977559;
56392740;-86.714848;33.602019;
56392754;-86.639116;33.583467;
56392777;-86.690798;33.502831;
56392810;-86.69049;33.499516;
56392835;-86.690715;33.497221;
56392993;-86.739066;33.545519;
56392996;-86.897947;33.455489;
56393000;-86.897162;33.454862;
56393023;-86.892141;33.51118;
56393042;-86.873423;33.510716;
56393125;-86.7543337;33.5520839;
56393656;-86.70657;33.525053;
56393674;-86.705492;33.522883;
56393715;-86.754002;33.54043;
56393716;-86.754;33.541015;
56393745;-86.718989;33.555448;
56393751;-86.717838;33.555643;
56393956;-86.710813;33.555204;
56393957;-86.710821;33.556113;
56393961;-86.710734;33.55847;
56394038;-86.708897;33.598555;
56394040;-86.710672;33.598614;
56394041;-86.711849;33.59864;
56394043;-86.711889;33.598639;
56394048;-86.712825;33.598658;
56394050;-86.713861;33.598681;
56394054;-86.714956;33.5987;
56394097;-86.71603;33.598876;
56394102;-86.716642;33.599112;
56394111;-86.71875;33.599028;
56394133;-86.724539;33.599747;
56394137;-86.725878;33.599357;
56394143;-86.726951;33.599035;
56394153;-86.728942;33.599007;
56394156;-86.730702;33.599137;
56394167;-86.734907;33.601923;
56394218;-86.853636;33.480826;
56394221;-86.85364;33.479021;
56394236;-86.751901;33.537477;
56394237;-86.75164;33.536949;
56394242;-86.751158;33.536005;
56394244;-86.750657;33.534995;
56394335;-86.909413;33.444673;
56394340;-86.908373;33.445695;
56394341;-86.9077443;33.4462951;
56394762;-86.7831973;33.527631;
56394763;-86.7811041;33.5276165;
56394765;-86.779609;33.527602;
56394845;-86.668005;33.609583;
56394902;-86.899428;33.497656;
56394905;-86.898192;33.497681;
56394907;-86.897624;33.497669;
56394911;-86.895317;33.497602;
56394919;-86.891694;33.497467;
56394921;-86.889526;33.497363;
56394928;-86.908415;33.503863;
56394931;-86.90754;33.503379;
56394935;-86.906531;33.502816;
56394937;-86.9054964;33.5022452;
56394940;-86.9043714;33.5016275;
56394945;-86.903356;33.501071;
56394950;-86.902362;33.500518;
